t,phi1,phi2,p1,p2
4.07400, -0.56594, -0.30005, -0.09063, 0.21698
4.07500, -0.56622, -0.29956, -0.08015, 0.22281
4.07600, -0.56650, -0.29907, -0.06966, 0.22863
4.07700, -0.56676, -0.29858, -0.05917, 0.23444
4.07800, -0.56703, -0.29809, -0.04867, 0.24024
4.07900, -0.56729, -0.29760, -0.03817, 0.24603
4.08000, -0.56754, -0.29710, -0.02766, 0.25181
4.08100, -0.56779, -0.29661, -0.01715, 0.25758
4.08200, -0.56804, -0.29611, -0.00663, 0.26334
4.08300, -0.56828, -0.29561, 0.00389, 0.26909
4.08400, -0.56851, -0.29511, 0.01442, 0.27483
4.08500, -0.56874, -0.29461, 0.02495, 0.28056
4.08600, -0.56897, -0.29411, 0.03548, 0.28628
4.08700, -0.56919, -0.29361, 0.04602, 0.29200
4.08800, -0.56941, -0.29311, 0.05656, 0.29770
4.08900, -0.56962, -0.29260, 0.06711, 0.30339
4.09000, -0.56983, -0.29210, 0.07766, 0.30907
4.09100, -0.57003, -0.29159, 0.08822, 0.31474
4.09200, -0.57023, -0.29109, 0.09878, 0.32040
4.09300, -0.57042, -0.29058, 0.10934, 0.32605
4.09400, -0.57060, -0.29007, 0.11990, 0.33169
4.09500, -0.57079, -0.28956, 0.13047, 0.33733
4.09600, -0.57096, -0.28905, 0.14105, 0.34295
4.09700, -0.57114, -0.28854, 0.15162, 0.34856
4.09800, -0.57130, -0.28803, 0.16220, 0.35416
4.09900, -0.57147, -0.28751, 0.17279, 0.35975
4.10000, -0.57162, -0.28700, 0.18337, 0.36533
4.10100, -0.57178, -0.28649, 0.19396, 0.37089
4.10200, -0.57192, -0.28597, 0.20456, 0.37645
4.10300, -0.57207, -0.28545, 0.21515, 0.38200
4.10400, -0.57220, -0.28494, 0.22575, 0.38754
4.10500, -0.57234, -0.28442, 0.23635, 0.39307
4.10600, -0.57246, -0.28390, 0.24696, 0.39859
4.10700, -0.57259, -0.28338, 0.25757, 0.40409
4.10800, -0.57270, -0.28286, 0.26818, 0.40959
4.10900, -0.57282, -0.28234, 0.27879, 0.41508
4.11000, -0.57292, -0.28182, 0.28941, 0.42055
4.11100, -0.57303, -0.28130, 0.30002, 0.42602
4.11200, -0.57312, -0.28078, 0.31064, 0.43147
4.11300, -0.57322, -0.28026, 0.32127, 0.43691
4.11400, -0.57330, -0.27973, 0.33189, 0.44235
4.11500, -0.57338, -0.27921, 0.34252, 0.44777
4.11600, -0.57346, -0.27869, 0.35315, 0.45318
4.11700, -0.57353, -0.27816, 0.36378, 0.45858
4.11800, -0.57360, -0.27764, 0.37441, 0.46398
4.11900, -0.57366, -0.27711, 0.38504, 0.46936
4.12000, -0.57372, -0.27659, 0.39568, 0.47472
4.12100, -0.57377, -0.27606, 0.40632, 0.48008
4.12200, -0.57381, -0.27553, 0.41696, 0.48543
4.12300, -0.57385, -0.27501, 0.42760, 0.49077
4.12400, -0.57389, -0.27448, 0.43824, 0.49610
4.12500, -0.57392, -0.27395, 0.44888, 0.50141
4.12600, -0.57395, -0.27342, 0.45953, 0.50672
4.12700, -0.57397, -0.27290, 0.47018, 0.51201
4.12800, -0.57398, -0.27237, 0.48082, 0.51729
4.12900, -0.57399, -0.27184, 0.49147, 0.52257
4.13000, -0.57399, -0.27131, 0.50212, 0.52783
4.13100, -0.57399, -0.27078, 0.51277, 0.53308
4.13200, -0.57399, -0.27025, 0.52342, 0.53832
4.13300, -0.57397, -0.26972, 0.53407, 0.54355
4.13400, -0.57396, -0.26919, 0.54473, 0.54877
4.13500, -0.57394, -0.26866, 0.55538, 0.55398
4.13600, -0.57391, -0.26813, 0.56603, 0.55917
4.13700, -0.57388, -0.26760, 0.57668, 0.56436
4.13800, -0.57384, -0.26707, 0.58734, 0.56953
4.13900, -0.57379, -0.26654, 0.59799, 0.57470
4.14000, -0.57375, -0.26601, 0.60865, 0.57985
4.14100, -0.57369, -0.26547, 0.61930, 0.58499
4.14200, -0.57363, -0.26494, 0.62995, 0.59012
4.14300, -0.57357, -0.26441, 0.64061, 0.59524
4.14400, -0.57350, -0.26388, 0.65126, 0.60035
4.14500, -0.57342, -0.26335, 0.66191, 0.60545
4.14600, -0.57334, -0.26282, 0.67257, 0.61054
4.14700, -0.57326, -0.26229, 0.68322, 0.61562
4.14800, -0.57316, -0.26176, 0.69387, 0.62068
4.14900, -0.57307, -0.26123, 0.70452, 0.62574
4.15000, -0.57296, -0.26070, 0.71517, 0.63078
4.15100, -0.57286, -0.26016, 0.72582, 0.63581
4.15200, -0.57274, -0.25963, 0.73647, 0.64084
4.15300, -0.57263, -0.25910, 0.74712, 0.64585
4.15400, -0.57250, -0.25857, 0.75777, 0.65085
4.15500, -0.57237, -0.25804, 0.76841, 0.65584
4.15600, -0.57224, -0.25751, 0.77906, 0.66081
4.15700, -0.57210, -0.25698, 0.78970, 0.66578
4.15800, -0.57195, -0.25645, 0.80034, 0.67074
4.15900, -0.57180, -0.25592, 0.81098, 0.67568
4.16000, -0.57164, -0.25539, 0.82162, 0.68062
4.16100, -0.57148, -0.25486, 0.83225, 0.68554
4.16200, -0.57131, -0.25434, 0.84289, 0.69045
4.16300, -0.57114, -0.25381, 0.85352, 0.69535
4.16400, -0.57096, -0.25328, 0.86415, 0.70024
4.16500, -0.57078, -0.25275, 0.87478, 0.70512
4.16600, -0.57059, -0.25222, 0.88541, 0.70999
4.16700, -0.57039, -0.25170, 0.89603, 0.71485
4.16800, -0.57019, -0.25117, 0.90665, 0.71969
4.16900, -0.56999, -0.25064, 0.91727, 0.72453
4.17000, -0.56978, -0.25012, 0.92789, 0.72935
4.17100, -0.56956, -0.24959, 0.93851, 0.73417
4.17200, -0.56934, -0.24907, 0.94912, 0.73897
4.17300, -0.56911, -0.24854, 0.95973, 0.74376
4.17400, -0.56887, -0.24802, 0.97033, 0.74854
4.17500, -0.56863, -0.24749, 0.98093, 0.75331
4.17600, -0.56839, -0.24697, 0.99153, 0.75807
4.17700, -0.56814, -0.24645, 1.00213, 0.76282
4.17800, -0.56788, -0.24592, 1.01273, 0.76756
4.17900, -0.56762, -0.24540, 1.02332, 0.77229
4.18000, -0.56736, -0.24488, 1.03390, 0.77700
4.18100, -0.56708, -0.24436, 1.04448, 0.78171
4.18200, -0.56680, -0.24384, 1.05506, 0.78640
4.18300, -0.56652, -0.24332, 1.06564, 0.79109
4.18400, -0.56623, -0.24280, 1.07621, 0.79576
4.18500, -0.56594, -0.24228, 1.08678, 0.80042
4.18600, -0.56564, -0.24177, 1.09734, 0.80507
4.18700, -0.56533, -0.24125, 1.10790, 0.80971
4.18800, -0.56502, -0.24073, 1.11846, 0.81434
4.18900, -0.56470, -0.24022, 1.12901, 0.81896
4.19000, -0.56438, -0.23970, 1.13956, 0.82357
4.19100, -0.56405, -0.23919, 1.15010, 0.82817
4.19200, -0.56371, -0.23867, 1.16064, 0.83275
4.19300, -0.56337, -0.23816, 1.17117, 0.83733
4.19400, -0.56303, -0.23765, 1.18170, 0.84190
4.19500, -0.56268, -0.23714, 1.19222, 0.84645
4.19600, -0.56232, -0.23663, 1.20274, 0.85099
4.19700, -0.56196, -0.23612, 1.21325, 0.85553
4.19800, -0.56159, -0.23561, 1.22376, 0.86005
4.19900, -0.56122, -0.23510, 1.23426, 0.86456
4.20000, -0.56084, -0.23459, 1.24476, 0.86907
4.20100, -0.56045, -0.23408, 1.25525, 0.87356
4.20200, -0.56006, -0.23358, 1.26574, 0.87804
4.20300, -0.55966, -0.23307, 1.27622, 0.88251
4.20400, -0.55926, -0.23257, 1.28669, 0.88697
4.20500, -0.55885, -0.23207, 1.29716, 0.89142
4.20600, -0.55844, -0.23156, 1.30762, 0.89586
4.20700, -0.55802, -0.23106, 1.31808, 0.90029
4.20800, -0.55760, -0.23056, 1.32853, 0.90471
4.20900, -0.55717, -0.23006, 1.33897, 0.90912
4.21000, -0.55673, -0.22957, 1.34941, 0.91351
4.21100, -0.55629, -0.22907, 1.35984, 0.91790
4.21200, -0.55584, -0.22857, 1.37027, 0.92228
4.21300, -0.55539, -0.22808, 1.38068, 0.92665
4.21400, -0.55493, -0.22758, 1.39109, 0.93100
4.21500, -0.55446, -0.22709, 1.40150, 0.93535
4.21600, -0.55399, -0.22660, 1.41189, 0.93969
4.21700, -0.55352, -0.22611, 1.42228, 0.94401
4.21800, -0.55304, -0.22562, 1.43267, 0.94833
4.21900, -0.55255, -0.22513, 1.44304, 0.95264
4.22000, -0.55206, -0.22464, 1.45341, 0.95693
4.22100, -0.55156, -0.22415, 1.46377, 0.96122
4.22200, -0.55105, -0.22367, 1.47412, 0.96550
4.22300, -0.55054, -0.22318, 1.48447, 0.96976
4.22400, -0.55003, -0.22270, 1.49480, 0.97402
4.22500, -0.54950, -0.22222, 1.50513, 0.97826
4.22600, -0.54898, -0.22174, 1.51545, 0.98250
4.22700, -0.54844, -0.22126, 1.52576, 0.98673
4.22800, -0.54790, -0.22078, 1.53607, 0.99094
4.22900, -0.54736, -0.22030, 1.54636, 0.99515
4.23000, -0.54681, -0.21982, 1.55665, 0.99935
4.23100, -0.54625, -0.21935, 1.56693, 1.00354
4.23200, -0.54569, -0.21888, 1.57720, 1.00771
4.23300, -0.54512, -0.21840, 1.58746, 1.01188
4.23400, -0.54455, -0.21793, 1.59771, 1.01604
4.23500, -0.54397, -0.21746, 1.60795, 1.02019
4.23600, -0.54339, -0.21699, 1.61819, 1.02433
4.23700, -0.54280, -0.21653, 1.62841, 1.02846
4.23800, -0.54220, -0.21606, 1.63863, 1.03258
4.23900, -0.54160, -0.21560, 1.64883, 1.03669
4.24000, -0.54099, -0.21513, 1.65903, 1.04079
4.24100, -0.54038, -0.21467, 1.66921, 1.04488
4.24200, -0.53976, -0.21421, 1.67939, 1.04897
4.24300, -0.53913, -0.21375, 1.68956, 1.05304
4.24400, -0.53850, -0.21330, 1.69971, 1.05710
4.24500, -0.53787, -0.21284, 1.70986, 1.06116
4.24600, -0.53723, -0.21238, 1.72000, 1.06520
4.24700, -0.53658, -0.21193, 1.73012, 1.06924
4.24800, -0.53592, -0.21148, 1.74024, 1.07327
4.24900, -0.53527, -0.21103, 1.75034, 1.07728
4.25000, -0.53460, -0.21058, 1.76043, 1.08129
4.25100, -0.53393, -0.21013, 1.77052, 1.08529
4.25200, -0.53325, -0.20969, 1.78059, 1.08928
4.25300, -0.53257, -0.20924, 1.79065, 1.09327
4.25400, -0.53188, -0.20880, 1.80070, 1.09724
4.25500, -0.53119, -0.20836, 1.81074, 1.10120
4.25600, -0.53049, -0.20792, 1.82077, 1.10516
4.25700, -0.52979, -0.20748, 1.83078, 1.10911
4.25800, -0.52908, -0.20704, 1.84078, 1.11304
4.25900, -0.52836, -0.20661, 1.85078, 1.11697
4.26000, -0.52764, -0.20617, 1.86076, 1.12089
4.26100, -0.52691, -0.20574, 1.87073, 1.12480
4.26200, -0.52618, -0.20531, 1.88068, 1.12871
4.26300, -0.52544, -0.20488, 1.89063, 1.13260
4.26400, -0.52469, -0.20445, 1.90056, 1.13649
4.26500, -0.52394, -0.20403, 1.91048, 1.14036
4.26600, -0.52319, -0.20360, 1.92038, 1.14423
4.26700, -0.52242, -0.20318, 1.93028, 1.14809
4.26800, -0.52166, -0.20276, 1.94016, 1.15195
4.26900, -0.52088, -0.20234, 1.95003, 1.15579
4.27000, -0.52010, -0.20192, 1.95989, 1.15963
4.27100, -0.51932, -0.20150, 1.96973, 1.16345
4.27200, -0.51853, -0.20109, 1.97956, 1.16727
4.27300, -0.51773, -0.20068, 1.98937, 1.17108
4.27400, -0.51693, -0.20027, 1.99918, 1.17489
4.27500, -0.51612, -0.19986, 2.00897, 1.17868
4.27600, -0.51531, -0.19945, 2.01874, 1.18247
4.27700, -0.51449, -0.19904, 2.02850, 1.18625
4.27800, -0.51367, -0.19864, 2.03825, 1.19002
4.27900, -0.51284, -0.19824, 2.04798, 1.19378
4.28000, -0.51200, -0.19784, 2.05770, 1.19754
4.28100, -0.51116, -0.19744, 2.06741, 1.20128
4.28200, -0.51031, -0.19704, 2.07710, 1.20502
4.28300, -0.50946, -0.19664, 2.08678, 1.20876
4.28400, -0.50860, -0.19625, 2.09644, 1.21248
4.28500, -0.50774, -0.19586, 2.10609, 1.21620
4.28600, -0.50687, -0.19547, 2.11572, 1.21991
4.28700, -0.50599, -0.19508, 2.12534, 1.22361
4.28800, -0.50511, -0.19469, 2.13494, 1.22730
4.28900, -0.50422, -0.19431, 2.14453, 1.23099
4.29000, -0.50333, -0.19393, 2.15410, 1.23467
4.29100, -0.50243, -0.19354, 2.16366, 1.23834
4.29200, -0.50153, -0.19316, 2.17320, 1.24200
4.29300, -0.50062, -0.19279, 2.18272, 1.24566
4.29400, -0.49971, -0.19241, 2.19223, 1.24931
4.29500, -0.49878, -0.19204, 2.20173, 1.25295
4.29600, -0.49786, -0.19167, 2.21121, 1.25659
4.29700, -0.49693, -0.19130, 2.22067, 1.26022
4.29800, -0.49599, -0.19093, 2.23011, 1.26384
4.29900, -0.49505, -0.19056, 2.23954, 1.26746
4.30000, -0.49410, -0.19020, 2.24896, 1.27106
4.30100, -0.49315, -0.18983, 2.25835, 1.27466
4.30200, -0.49219, -0.18947, 2.26773, 1.27826
4.30300, -0.49122, -0.18911, 2.27710, 1.28185
4.30400, -0.49025, -0.18876, 2.28644, 1.28543
4.30500, -0.48928, -0.18840, 2.29577, 1.28900
4.30600, -0.48829, -0.18805, 2.30509, 1.29257
4.30700, -0.48731, -0.18770, 2.31438, 1.29613
4.30800, -0.48631, -0.18735, 2.32366, 1.29968
4.30900, -0.48532, -0.18700, 2.33292, 1.30323
4.31000, -0.48431, -0.18665, 2.34216, 1.30677
4.31100, -0.48330, -0.18631, 2.35139, 1.31031
4.31200, -0.48229, -0.18597, 2.36059, 1.31383
4.31300, -0.48127, -0.18563, 2.36978, 1.31736
4.31400, -0.48024, -0.18529, 2.37895, 1.32087
4.31500, -0.47921, -0.18495, 2.38811, 1.32438
4.31600, -0.47818, -0.18462, 2.39724, 1.32789
4.31700, -0.47713, -0.18429, 2.40636, 1.33138
4.31800, -0.47609, -0.18396, 2.41545, 1.33487
4.31900, -0.47503, -0.18363, 2.42453, 1.33836
4.32000, -0.47398, -0.18330, 2.43359, 1.34184
4.32100, -0.47291, -0.18298, 2.44264, 1.34531
4.32200, -0.47184, -0.18266, 2.45166, 1.34878
4.32300, -0.47077, -0.18233, 2.46066, 1.35224
4.32400, -0.46969, -0.18202, 2.46965, 1.35570
4.32500, -0.46860, -0.18170, 2.47861, 1.35915
4.32600, -0.46751, -0.18138, 2.48756, 1.36259
4.32700, -0.46642, -0.18107, 2.49648, 1.36603
4.32800, -0.46532, -0.18076, 2.50539, 1.36946
4.32900, -0.46421, -0.18045, 2.51428, 1.37289
4.33000, -0.46310, -0.18015, 2.52314, 1.37631
4.33100, -0.46198, -0.17984, 2.53199, 1.37973
4.33200, -0.46086, -0.17954, 2.54082, 1.38314
4.33300, -0.45973, -0.17924, 2.54962, 1.38654
4.33400, -0.45860, -0.17894, 2.55841, 1.38994
4.33500, -0.45746, -0.17864, 2.56718, 1.39334
4.33600, -0.45631, -0.17834, 2.57592, 1.39673
4.33700, -0.45516, -0.17805, 2.58465, 1.40011
4.33800, -0.45401, -0.17776, 2.59335, 1.40349
4.33900, -0.45285, -0.17747, 2.60203, 1.40686
4.34000, -0.45169, -0.17718, 2.61070, 1.41023
4.34100, -0.45052, -0.17690, 2.61934, 1.41360
4.34200, -0.44934, -0.17661, 2.62796, 1.41696
4.34300, -0.44816, -0.17633, 2.63655, 1.42031
4.34400, -0.44697, -0.17605, 2.64513, 1.42366
4.34500, -0.44578, -0.17578, 2.65369, 1.42700
4.34600, -0.44459, -0.17550, 2.66222, 1.43034
4.34700, -0.44339, -0.17523, 2.67073, 1.43368
4.34800, -0.44218, -0.17495, 2.67922, 1.43701
4.34900, -0.44097, -0.17468, 2.68769, 1.44033
4.35000, -0.43975, -0.17442, 2.69614, 1.44365
4.35100, -0.43853, -0.17415, 2.70456, 1.44697
4.35200, -0.43730, -0.17389, 2.71296, 1.45028
4.35300, -0.43607, -0.17362, 2.72134, 1.45359
4.35400, -0.43483, -0.17336, 2.72970, 1.45689
4.35500, -0.43359, -0.17310, 2.73803, 1.46019
4.35600, -0.43235, -0.17285, 2.74635, 1.46348
4.35700, -0.43109, -0.17259, 2.75463, 1.46677
4.35800, -0.42984, -0.17234, 2.76290, 1.47005
4.35900, -0.42857, -0.17209, 2.77114, 1.47333
4.36000, -0.42731, -0.17184, 2.77936, 1.47661
4.36100, -0.42603, -0.17159, 2.78756, 1.47988
4.36200, -0.42476, -0.17135, 2.79573, 1.48315
4.36300, -0.42348, -0.17110, 2.80388, 1.48641
4.36400, -0.42219, -0.17086, 2.81201, 1.48967
4.36500, -0.42090, -0.17062, 2.82011, 1.49293
4.36600, -0.41960, -0.17038, 2.82819, 1.49618
4.36700, -0.41830, -0.17015, 2.83624, 1.49943
4.36800, -0.41699, -0.16991, 2.84427, 1.50267
4.36900, -0.41568, -0.16968, 2.85228, 1.50591
4.37000, -0.41436, -0.16945, 2.86026, 1.50915
4.37100, -0.41304, -0.16922, 2.86822, 1.51238
4.37200, -0.41172, -0.16899, 2.87615, 1.51561
4.37300, -0.41039, -0.16877, 2.88406, 1.51883
4.37400, -0.40905, -0.16854, 2.89194, 1.52205
4.37500, -0.40771, -0.16832, 2.89980, 1.52527
4.37600, -0.40637, -0.16810, 2.90764, 1.52848
4.37700, -0.40502, -0.16788, 2.91545, 1.53169
4.37800, -0.40366, -0.16767, 2.92323, 1.53490
4.37900, -0.40230, -0.16745, 2.93099, 1.53810
4.38000, -0.40094, -0.16724, 2.93873, 1.54130
4.38100, -0.39957, -0.16703, 2.94644, 1.54450
4.38200, -0.39820, -0.16682, 2.95412, 1.54769
4.38300, -0.39682, -0.16661, 2.96178, 1.55088
4.38400, -0.39544, -0.16640, 2.96941, 1.55407
4.38500, -0.39405, -0.16620, 2.97702, 1.55725
4.38600, -0.39266, -0.16599, 2.98460, 1.56043
4.38700, -0.39126, -0.16579, 2.99216, 1.56360
4.38800, -0.38986, -0.16559, 2.99969, 1.56678
4.38900, -0.38846, -0.16539, 3.00719, 1.56995
4.39000, -0.38705, -0.16520, 3.01467, 1.57311
4.39100, -0.38563, -0.16500, 3.02212, 1.57627
4.39200, -0.38422, -0.16481, 3.02954, 1.57943
4.39300, -0.38279, -0.16462, 3.03694, 1.58259
4.39400, -0.38137, -0.16443, 3.04431, 1.58575
4.39500, -0.37993, -0.16424, 3.05166, 1.58890
4.39600, -0.37850, -0.16405, 3.05897, 1.59204
4.39700, -0.37706, -0.16386, 3.06627, 1.59519
4.39800, -0.37561, -0.16368, 3.07353, 1.59833
4.39900, -0.37416, -0.16350, 3.08077, 1.60147
4.40000, -0.37271, -0.16332, 3.08798, 1.60460
4.40100, -0.37125, -0.16314, 3.09516, 1.60774
4.40200, -0.36979, -0.16296, 3.10232, 1.61087
4.40300, -0.36833, -0.16278, 3.10945, 1.61399
4.40400, -0.36685, -0.16260, 3.11655, 1.61712
4.40500, -0.36538, -0.16243, 3.12362, 1.62024
4.40600, -0.36390, -0.16226, 3.13067, 1.62336
4.40700, -0.36242, -0.16208, 3.13768, 1.62647
4.40800, -0.36093, -0.16191, 3.14467, 1.62959
4.40900, -0.35944, -0.16174, 3.15164, 1.63270
4.41000, -0.35795, -0.16158, 3.15857, 1.63580
4.41100, -0.35645, -0.16141, 3.16548, 1.63891
4.41200, -0.35494, -0.16124, 3.17236, 1.64201
4.41300, -0.35344, -0.16108, 3.17921, 1.64511
4.41400, -0.35192, -0.16092, 3.18603, 1.64821
4.41500, -0.35041, -0.16075, 3.19282, 1.65130
4.41600, -0.34889, -0.16059, 3.19959, 1.65440
4.41700, -0.34737, -0.16043, 3.20632, 1.65748
4.41800, -0.34584, -0.16028, 3.21303, 1.66057
4.41900, -0.34431, -0.16012, 3.21971, 1.66366
4.42000, -0.34277, -0.15996, 3.22636, 1.66674
4.42100, -0.34124, -0.15981, 3.23298, 1.66982
4.42200, -0.33969, -0.15965, 3.23957, 1.67289
4.42300, -0.33815, -0.15950, 3.24614, 1.67597
4.42400, -0.33660, -0.15935, 3.25267, 1.67904
4.42500, -0.33504, -0.15920, 3.25917, 1.68211
4.42600, -0.33349, -0.15905, 3.26565, 1.68518
4.42700, -0.33193, -0.15890, 3.27210, 1.68824
4.42800, -0.33036, -0.15875, 3.27851, 1.69130
4.42900, -0.32879, -0.15860, 3.28490, 1.69436
4.43000, -0.32722, -0.15845, 3.29126, 1.69742
4.43100, -0.32565, -0.15831, 3.29758, 1.70048
4.43200, -0.32407, -0.15816, 3.30388, 1.70353
4.43300, -0.32248, -0.15802, 3.31015, 1.70658
4.43400, -0.32090, -0.15788, 3.31639, 1.70963
4.43500, -0.31931, -0.15773, 3.32260, 1.71267
4.43600, -0.31772, -0.15759, 3.32878, 1.71571
4.43700, -0.31612, -0.15745, 3.33492, 1.71876
4.43800, -0.31452, -0.15731, 3.34104, 1.72179
4.43900, -0.31292, -0.15717, 3.34713, 1.72483
4.44000, -0.31131, -0.15703, 3.35319, 1.72786
4.44100, -0.30970, -0.15689, 3.35921, 1.73090
4.44200, -0.30809, -0.15675, 3.36521, 1.73393
4.44300, -0.30647, -0.15661, 3.37118, 1.73695
4.44400, -0.30485, -0.15648, 3.37711, 1.73998
4.44500, -0.30323, -0.15634, 3.38302, 1.74300
4.44600, -0.30161, -0.15620, 3.38889, 1.74602
4.44700, -0.29998, -0.15607, 3.39473, 1.74904
4.44800, -0.29835, -0.15593, 3.40054, 1.75205
4.44900, -0.29671, -0.15580, 3.40632, 1.75507
4.45000, -0.29507, -0.15566, 3.41207, 1.75808
4.45100, -0.29343, -0.15553, 3.41779, 1.76109
4.45200, -0.29179, -0.15539, 3.42348, 1.76410
4.45300, -0.29014, -0.15526, 3.42914, 1.76710
4.45400, -0.28849, -0.15513, 3.43476, 1.77010
4.45500, -0.28684, -0.15499, 3.44036, 1.77310
4.45600, -0.28518, -0.15486, 3.44592, 1.77610
4.45700, -0.28353, -0.15473, 3.45145, 1.77909
4.45800, -0.28186, -0.15459, 3.45695, 1.78209
4.45900, -0.28020, -0.15446, 3.46242, 1.78508
4.46000, -0.27853, -0.15433, 3.46785, 1.78807
4.46100, -0.27686, -0.15420, 3.47326, 1.79105
4.46200, -0.27519, -0.15406, 3.47863, 1.79404
4.46300, -0.27352, -0.15393, 3.48397, 1.79702
4.46400, -0.27184, -0.15380, 3.48928, 1.80000
4.46500, -0.27016, -0.15366, 3.49456, 1.80298
4.46600, -0.26848, -0.15353, 3.49980, 1.80595
4.46700, -0.26679, -0.15340, 3.50501, 1.80892
4.46800, -0.26511, -0.15326, 3.51019, 1.81189
4.46900, -0.26342, -0.15313, 3.51534, 1.81486
4.47000, -0.26172, -0.15299, 3.52046, 1.81783
4.47100, -0.26003, -0.15286, 3.52554, 1.82079
4.47200, -0.25833, -0.15272, 3.53059, 1.82375
4.47300, -0.25663, -0.15259, 3.53561, 1.82671
4.47400, -0.25493, -0.15245, 3.54060, 1.82967
4.47500, -0.25323, -0.15232, 3.54555, 1.83262
4.47600, -0.25152, -0.15218, 3.55047, 1.83557
4.47700, -0.24981, -0.15204, 3.55536, 1.83852
4.47800, -0.24810, -0.15191, 3.56021, 1.84147
4.47900, -0.24639, -0.15177, 3.56504, 1.84441
4.48000, -0.24468, -0.15163, 3.56983, 1.84735
4.48100, -0.24296, -0.15149, 3.57458, 1.85029
4.48200, -0.24124, -0.15135, 3.57931, 1.85323
4.48300, -0.23952, -0.15121, 3.58400, 1.85616
4.48400, -0.23780, -0.15107, 3.58866, 1.85909
4.48500, -0.23607, -0.15092, 3.59328, 1.86202
4.48600, -0.23435, -0.15078, 3.59787, 1.86495
4.48700, -0.23262, -0.15064, 3.60243, 1.86787
4.48800, -0.23089, -0.15049, 3.60696, 1.87079
4.48900, -0.22916, -0.15035, 3.61145, 1.87371
4.49000, -0.22742, -0.15020, 3.61591, 1.87663
4.49100, -0.22569, -0.15005, 3.62033, 1.87954
4.49200, -0.22395, -0.14990, 3.62472, 1.88246
4.49300, -0.22221, -0.14975, 3.62908, 1.88536
4.49400, -0.22047, -0.14960, 3.63341, 1.88827
4.49500, -0.21873, -0.14945, 3.63770, 1.89117
4.49600, -0.21699, -0.14930, 3.64195, 1.89407
4.49700, -0.21524, -0.14914, 3.64618, 1.89697
4.49800, -0.21349, -0.14899, 3.65037, 1.89987
4.49900, -0.21175, -0.14883, 3.65452, 1.90276
4.50000, -0.21000, -0.14867, 3.65865, 1.90565
4.50100, -0.20825, -0.14851, 3.66274, 1.90854
4.50200, -0.20649, -0.14835, 3.66679, 1.91142
4.50300, -0.20474, -0.14819, 3.67081, 1.91430
4.50400, -0.20299, -0.14803, 3.67480, 1.91718
4.50500, -0.20123, -0.14786, 3.67875, 1.92005
4.50600, -0.19947, -0.14769, 3.68267, 1.92293
4.50700, -0.19771, -0.14752, 3.68655, 1.92580
4.50800, -0.19596, -0.14735, 3.69040, 1.92866
4.50900, -0.19420, -0.14718, 3.69422, 1.93153
4.51000, -0.19243, -0.14701, 3.69800, 1.93439
4.51100, -0.19067, -0.14683, 3.70175, 1.93724
4.51200, -0.18891, -0.14666, 3.70546, 1.94010
4.51300, -0.18714, -0.14648, 3.70914, 1.94295
4.51400, -0.18538, -0.14630, 3.71279, 1.94580
4.51500, -0.18361, -0.14612, 3.71640, 1.94864
4.51600, -0.18184, -0.14593, 3.71997, 1.95149
4.51700, -0.18008, -0.14575, 3.72352, 1.95432
4.51800, -0.17831, -0.14556, 3.72702, 1.95716
4.51900, -0.17654, -0.14537, 3.73050, 1.95999
4.52000, -0.17477, -0.14518, 3.73393, 1.96282
4.52100, -0.17300, -0.14498, 3.73734, 1.96565
4.52200, -0.17123, -0.14478, 3.74071, 1.96847
4.52300, -0.16945, -0.14459, 3.74404, 1.97129
4.52400, -0.16768, -0.14439, 3.74734, 1.97410
4.52500, -0.16591, -0.14418, 3.75060, 1.97691
4.52600, -0.16414, -0.14398, 3.75383, 1.97972
4.52700, -0.16236, -0.14377, 3.75703, 1.98253
4.52800, -0.16059, -0.14356, 3.76019, 1.98533
4.52900, -0.15881, -0.14335, 3.76331, 1.98813
4.53000, -0.15704, -0.14313, 3.76640, 1.99092
4.53100, -0.15526, -0.14292, 3.76946, 1.99371
4.53200, -0.15349, -0.14270, 3.77248, 1.99650
4.53300, -0.15171, -0.14248, 3.77546, 1.99928
4.53400, -0.14993, -0.14225, 3.77841, 2.00206
4.53500, -0.14816, -0.14202, 3.78133, 2.00484
4.53600, -0.14638, -0.14179, 3.78421, 2.00761
4.53700, -0.14460, -0.14156, 3.78705, 2.01038
4.53800, -0.14283, -0.14133, 3.78986, 2.01314
4.53900, -0.14105, -0.14109, 3.79264, 2.01590
4.54000, -0.13927, -0.14085, 3.79538, 2.01866
4.54100, -0.13750, -0.14060, 3.79808, 2.02141
4.54200, -0.13572, -0.14036, 3.80075, 2.02416
4.54300, -0.13394, -0.14011, 3.80339, 2.02690
4.54400, -0.13217, -0.13986, 3.80599, 2.02964
4.54500, -0.13039, -0.13960, 3.80855, 2.03238
4.54600, -0.12862, -0.13935, 3.81108, 2.03511
4.54700, -0.12684, -0.13908, 3.81357, 2.03784
4.54800, -0.12506, -0.13882, 3.81603, 2.04056
4.54900, -0.12329, -0.13855, 3.81845, 2.04328
